2014-10-01
MSAG	5151	30437	אשקלון	בן זומא	2		159188.39	618921.85	34.56904556	31.66122801			
MSAG	5771	30737	באר שבע	הבדיל	23		181820.64	570418.6	34.8095127	31.22475751			
MSAG	5521	70837	אשדוד	הראשונים	15		166698.1	635288.58	34.64734177	31.80919393			
MSAG	5541	70209	אשדוד	שדרות מנחם בגין	9991		166020.89	633276.21	34.64030047	31.79101495			
MSAG	5521	78022	אשדוד	חיבת ציון	12		166621.73	635379.28	34.64653036	31.81000833			
MSAG	5541	32764	אשדוד	תמוז	5		165716.93	632306.86	34.63714457	31.78225912			
MSAG	5791	31819	נתיבות	שדרות ירושלים	149		160859.26	592123.15	34.5882521	31.41963736			
MSAG	5771	45800	באר שבע	וינגייט	55		181134.19	573852.07	34.80217712	31.25570154			
MSAG	5771	46034	באר שבע	מורדי הגטאות	105		180099.28	572133.81	34.79137961	31.24017018			
MSAG	5693	49609	באר שבע	"רמב""ן"	90		179261.97	575466.64	34.78245687	31.27020018			
MSAG	5783	34024	אופקים	אליהו גולומב	17		163596.93	580292.55	34.61770579	31.31307787			
MSAG	5197	30949	שדרות	משה זרח	2	א	161036.98	603668.05	34.5894406	31.5237622			
MSAG	5693	32967	באר שבע	מבצע קלשון	1		178969.42	574794.98	34.77941223	31.26413242			
MSAG	5130	34051	אשקלון	דרך היין	18		160469.14	622571.23	34.58232967	31.69420479			
MSAG	5791	31823	נתיבות	הרב משה חלפון הכה	9000		161804.47	592970.38	34.59814312	31.42732546			
MSAG	5132	34007	אשקלון	העבודה	5		160852.23	619499.8	34.58655369	31.66652615			
MSAG	5197	45713	אור הנר	אור הנר	1		161987.19	607429.91	34.59922556	31.55773535			
MSAG	5130	30556	אשקלון	שדרות דרום אפריקה	88		158689.96	620471.78	34.56369444	31.67517903			
MSAG	5541	72887	אשדוד	בלפור	7		166850.69	633999.79	34.64902272	31.79757871			
MSAG	5693	49702	באר שבע	נחמן אביגד	7		181042.52	576025.09	34.80113136	31.27529684			
MSAG	5693	49598	באר שבע	שאול המלך	4		179642.96	574809.41	34.78648342	31.26428576			
MSAG	5741	45749	באר שבע	שולמית	3		177481.38	575046.72	34.76377818	31.2663502			
MSAG	5741	30654	באר שבע	שדרות יעלים	58		178770.03	573610.66	34.77736686	31.2534442			
MSAG	5130	11743	אשקלון	ביכורי ענבים	55		160535.01	622306.3	34.58304034	31.69181903			
MSAG	5771	30724	באר שבע	דרך חברון	33		181520.15	572546.5	34.80627854	31.24393928			
MSAG	5132	30428	אשקלון	התחייה	15		161000.49	618654.69	34.58816728	31.65891245			
MSAG	5130	46067	אשקלון	המתכנן	20		157990.32	615957.56	34.55659925	31.63443241			
MSAG	5130	15176	אשקלון	חוצות היוצר	31		157548.34	616452.35	34.55190946	31.63887072			
MSAG	5130	11738	אשקלון	ובר משה	2		159778.03	620414.14	34.57517167	31.67471635			
MSAG	5130	30415	אשקלון	גבעתי	2		159234.54	621151.15	34.56939534	31.68133432			
MSAG	5521	70983	אשדוד	חטיבת הנגב	24	ד	168285.66	634318.19	34.66415794	31.80051524			
MSAG	5130	32528	אשקלון	חודשי השנה	12		159924.16	620330.81	34.57671766	31.67397247			
MSAG	5693	32350	באר שבע	בני אור	6		179855.16	574134.27	34.78873809	31.25820395			
MSAG	5130	30454	אשקלון	עמיעד	1		160428.58	620350.69	34.58203552	31.67417781			
MSAG	5541	32657	אשדוד	שדרות תל חי	55		165138.25	630679.67	34.63112582	31.76755779			
MSAG	5132	87723	אשקלון	שדרות התעשייה	82		161761.34	619052.32	34.59616573	31.6625368			
MSAG	5693	34228	באר שבע	יצחק רגר	53		180760.16	573638.42	34.79825862	31.25376229			
MSAG	5541	70487	אשדוד	שדרות עובד בן עמי	9988		165112.21	633172.58	34.63071216	31.79003755			
MSAG	5130	30443	אשקלון	ציפורי	2		160220	619766.41	34.57987133	31.668898			
MSAG	5741	30626	באר שבע	אהרון מסקין	13		177847.53	575431.53	34.76760662	31.26983389			
MSAG	5132	45144	אשקלון	אפרים צור	13		158992.59	618338.07	34.5670171	31.65595316			
MSAG	5741	32199	באר שבע	פרץ י ל	33		178836.24	572230.33	34.77811789	31.24099741			
MSAG	5541	70687	אשדוד	דב גור	33		167539.74	633337.7	34.65633367	31.79163952			
MSAG	5130	87761	אשקלון	שני אליהו	6		157761.55	617924.26	34.55406446	31.65215593			
MSAG	5521	78042	אשדוד	הראשונים	35		166492.28	634895.28	34.64518961	31.80563764			
MSAG	5197	30953	שדרות	הרב בן נון	1		161178.85	603592.1	34.59093869	31.52308444			
MSAG	5741	30607	באר שבע	התיבונים	10		177446.16	573437.44	34.76347587	31.25183501			
MSAG	5783	34027	אופקים	שדרות הרצל	26		163808.59	581029.68	34.61988812	31.3197359			
MSAG	5521	41369	אשדוד	הנפט	9005		171291.04	640923.08	34.69556631	31.86020888			
MSAG	5741	30605	באר שבע	משה וילנסקי	11		177260.12	572599.85	34.76155809	31.24427414			
MSAG	5771	30738	באר שבע	צבר	6		180314.21	571380.63	34.79366508	31.23338451			
MSAG	5521	70731	אשדוד	מרטין בובר	1		166188	635664	34.64193441	31.81255576			
MSAG	5541	18567	אשדוד	העצמאות	9		166462.31	633387.11	34.64495509	31.79203562			
MSAG	5130	17781	אשקלון	טירן	1		160631.71	620723.77	34.58415515	31.67755269			
MSAG	5541	32869	אשדוד	שבט לוי	8		165789.57	631959.74	34.63793053	31.77913221			
MSAG	5771	30721	באר שבע	קרן היסוד	13		180969.16	572758.78	34.80048654	31.24583577			
MSAG	5693	45748	באר שבע	יצחק מודעי	32		181891.06	575136.01	34.81007496	31.26730595			
MSAG	5741	30462	באר שבע	עין גדי	14		178080.53	573068.19	34.77015075	31.24852745			
MSAG	5771	30722	באר שבע	דרך חברון	9113		181097.61	572177.63	34.80185717	31.24059864			
MSAG	5541	78024	אשדוד	אריה בן אליעזר	4		166309.94	634634.57	34.64327832	31.80327809			
MSAG	5541	78056	אשדוד	ברקת	4		164363.88	630905.61	34.62293914	31.76955825			
MSAG	5791	31818	נתיבות	הגפן	112		160107.8	591315.67	34.58039771	31.41231694			
MSAG	5741	30629	באר שבע	בזל	64		180044.56	573283.41	34.79076003	31.25053651			
MSAG	5693	32968	באר שבע	רינגלבלום	114		180853.61	575392.3	34.79917209	31.26958351			
MSAG	5151	30435	אשקלון	ביאליק	26		159055.37	618631.13	34.56766096	31.6585993			
MSAG	5151	30456	אשקלון	ח.מ. שפירא	12		157743.56	618682.11	34.55382718	31.65898927			
MSAG	5771	30740	באר שבע	יצחק שדה	12		179256.25	572326.52	34.78252281	31.24187948			
MSAG	5693	49597	באר שבע	רמות באר שבע	5699		180828.9	577022.91	34.79884969	31.28428902			
MSAG	5541	70816	אשדוד	ב.צ. מילמן	9998		167334.49	633241.27	34.65417172	31.79076057			
MSAG	5741	12211	באר שבע	קניון סנטר יא	900		177873.21	574053.77	34.76793347	31.25740893			
MSAG	5741	45944	באר שבע	מבצע יואב	35		179054.85	574395.52	34.78032531	31.26053269			
MSAG	5130	30448	אשקלון	כנפי נשרים	10		160201.75	620555.52	34.57963125	31.67601328			
MSAG	5741	32505	באר שבע	שדרות דוד טוביהו	125		178166.41	573308.37	34.77104239	31.25069666			
MSAG	5132	30444	אשקלון	סיוון	13		160100.61	620066.51	34.57859429	31.67159814			
MSAG	5791	34357	נתיבות	כרם עצמונה	219		158963.75	591863.94	34.56833407	31.41720231			
MSAG	5541	70408	אשדוד	כינרת	9996		165367.23	632381.68	34.63344854	31.78291734			
MSAG	5541	48373	אשדוד	העצמאות	91		166225.02	633045.77	34.64246831	31.78894638			
MSAG	5541	70633	אשדוד	"שדרות רש""י"	10		168094.99	632678.12	34.66223094	31.78571653			
MSAG	5541	71485	אשדוד	הר חורב	6		164965.4	632465.29	34.62920162	31.78365224			
MSAG	5541	18570	אשדוד	מבוא האמוראים	4		168141.7	633272.73	34.66269282	31.79108083			
MSAG	5541	85600	אשדוד	שבט בנימין	28		165539	631655.87	34.63530207	31.77638012			
MSAG	5771	47770	באר שבע	אטד	54		179625.54	570987.59	34.7864524	31.2298164			
MSAG	5693	45751	באר שבע	יצחק שתל	28		182939.58	576291.43	34.82104206	31.27775993			
MSAG	5521	74362	אשדוד	היוצר	2		168742.17	635960.06	34.66889299	31.81534199			
MSAG	5130	34483	אשקלון	הרב משה חלפון	4		159884.98	618765.16	34.57639953	31.65985133			
MSAG	5541	80172	אשדוד	הלל	5		168514.62	633432.65	34.66662188	31.79253968			
MSAG	5541	78020	אשדוד	יהודה המכבי	15		167685.04	633917.07	34.65783705	31.79687087			
MSAG	5741	34008	באר שבע	מבצע עובדה	11		178907.37	574295.61	34.77878096	31.25962649			
MSAG	5541	18544	אשדוד	מבוא המלך עומרי	2		166404.54	631523.04	34.64444646	31.77522277			
MSAG	5791	31820	נתיבות	"הרמב""ם"	81		161354.67	592613.7	34.59343333	31.4240863			
MSAG	5741	46006	באר שבע	שטיין	3		178247.24	575033.37	34.77181997	31.26625713			
MSAG	5541	18563	אשדוד	העצמאות	4		166354.59	633399.61	34.64381706	31.79214334			
MSAG	5130	15148	אשקלון	תחנת הכח רוטנברג	1		154657.11	615033.19	34.521527	31.62591332			
MSAG	5741	45991	באר שבע	מבצע משה	28		178980.76	571862.24	34.77964975	31.23768264			
MSAG	5521	15517	אשדוד	עורף נמל אשדוד	0		166210.94	636141.68	34.64215057	31.81686452			
MSAG	5771	46008	באר שבע	באר שבע	392		180905.63	570328.61	34.79991306	31.22391604			
MSAG	5541	70587	אשדוד	הכלנית	3		167437.02	632477.99	34.65529495	31.78388198			
MSAG	5541	71738	אשדוד	הרפואה	1		167279.21	632043.65	34.65365209	31.7799579			
MSAG	5783	34028	אופקים	עולי הגרדום	1117		164227.69	580378.74	34.62432688	31.31388529			
MSAG	5521	75429	אשדוד	העבודה	55		168484.19	635424.13	34.66619647	31.81049748			
MSAG	5541	78063	אשדוד	משה אבן עזרא	13		166963.18	634155.72	34.65020211	31.79899006			
MSAG	5693	49486	באר שבע	יוסף בן מתתיהו	1		180873.75	574998.24	34.79939874	31.26603018			
MSAG	5541	70410	אשדוד	כינרת	9		165124.38	632666.54	34.63086883	31.78547468			
MSAG	5791	31814	נתיבות	הרב צבאן	6		160266.07	591816.74	34.58203216	31.41684389			
MSAG	5151	30564	אשקלון	ח.מ. שפירא	754		157854.64	618669.64	34.5549991	31.65888278			
MSAG	5197	30945	שדרות	משעול 1	1		160951.23	604487.45	34.58848932	31.53114742			
MSAG	5541	34690	אשדוד	"צה""ל"	1		165975.6	633561.97	34.63980662	31.79358981			
MSAG	5541	34441	אשדוד	שדרות עובד בן עמי	20	ד	165297.98	633215.59	34.63267116	31.79043424			
MSAG	5693	32572	באר שבע	אלכסנדר ינאי	17		180450.67	574727.74	34.7949671	31.26357648			
MSAG	5132	30493	אשקלון	אבן עזרא	65		161193.05	620277.45	34.59010116	31.6735564			
MSAG	5130	30455	אשקלון	ז'בוטינסקי	1		158377.43	618277.17	34.56053536	31.65537141			
MSAG	5541	17073	אשדוד	אגס	4		165742.76	631008.6	34.63748869	31.77055264			
MSAG	5693	34404	באר שבע	יצחק רגר	101		180733.36	574576.42	34.79794101	31.26222116			
MSAG	5771	87279	באר שבע	"רמב""ם"	11		180282.1	572290.04	34.79329252	31.24158536			
MSAG	5783	34036	אופקים	שכ בן גוריון	1510		163956.25	579549.97	34.62152154	31.30639801			
MSAG	5771	87277	באר שבע	"הפלמ""ח"	0		179776.57	572109.06	34.78799318	31.23993603			
MSAG	5693	49601	באר שבע	חשין	11		178562.05	575352.49	34.77511232	31.26914632			
MSAG	5130	45967	אשקלון	צבי סגל	28		159263.28	621520.41	34.56967576	31.68466582			
MSAG	5791	31806	נתיבות	ז'בוטינסקי	336		160945.44	592780.4	34.5891197	31.42556907			
MSAG	5741	30623	באר שבע	שאול המלך	111		178496.36	574469.49	34.7744587	31.26118033			
MSAG	5741	30631	באר שבע	קויפמן	46		178416.88	573740.97	34.77365408	31.25460708			
MSAG	5791	31807	נתיבות	"החיד""א"	913		160565.77	592504.48	34.58514306	31.42306147			
MSAG	5741	46007	באר שבע	מאיר גרוסמן	29		177761.4	571815.8	34.76685272	31.23722088			
MSAG	5130	30466	אשקלון	חזקיהו	16		158799.69	620086.77	34.56487535	31.67171282			
MSAG	5783	34047	אופקים	דיקלה	27		163096.05	580344.62	34.61244133	31.31352331			
MSAG	5541	76445	אשדוד	הרב שאולי	25	ב	166300.69	633887.25	34.64322138	31.79653835			
MSAG	5521	78036	אשדוד	קיבוץ גלויות	15		167093.98	634704.93	34.65155376	31.80394883			
MSAG	5521	76783	אשדוד	נמל אשדוד	9998		167343.07	637249.16	34.65404801	31.82690399			
MSAG	5130	30481	אשקלון	שדרות דוד בן גורי	13		158190.04	619495.38	34.55848374	31.66634727			
MSAG	5541	70612	אשדוד	רוגוזין	52		166179.83	634717.66	34.64189986	31.80402133			
MSAG	5771	49953	באר שבע	כלא באר שבע פסם	900		181831.26	568223.68	34.80970642	31.20496185			
MSAG	5541	48729	אשדוד	נחל לכיש	40		165597.77	632670.74	34.63586648	31.78553497			
MSAG	5783	34042	אופקים	עין גדי	14		164962.62	578898.81	34.63212778	31.30057298			
MSAG	5541	70817	אשדוד	ב.צ. מילמן	9998		167331.91	633235.91	34.65414476	31.79071211			
MSAG	5521	71452	אשדוד	המדע	59		170552.99	637881.2	34.68792081	31.83274586			
MSAG	5197	30965	שדרות	לונדון	5		163027.91	603672.52	34.61040093	31.52390158			
MSAG	5197	30969	שדרות	הרצוג	58	א	162599.95	604335.71	34.60585719	31.52986141			
MSAG	5541	80189	אשדוד	המתנדבים	8		166277.06	632440.02	34.64305076	31.78348616			
MSAG	5741	45746	באר שבע	פרופסור פייגנבאום	13		176859.94	574474.44	34.75727764	31.26116634			
MSAG	5741	30618	באר שבע	העלייה	2		179180.34	573329.21	34.78168569	31.25092006			
MSAG	5693	85745	באר שבע	"רחבת לח""י"	2		178748.69	574913.08	34.7770899	31.26518986			
MSAG	5130	40017	אשקלון	משה שרת	31		160100.26	621681.89	34.57849286	31.68616567			
MSAG	5693	32965	באר שבע	מרכז הנגב	26		180411.28	574230.79	34.7945729	31.25909321			
MSAG	5541	18556	אשדוד	העצמאות	50		166424.06	633078.15	34.64456802	31.78924764			
MSAG	5541	88560	אשדוד	אלברט קמי	2		164663.62	631176.8	34.62608792	31.77201824			
MSAG	5741	30635	באר שבע	דב יוסף	21		177504.11	573825.99	34.76406796	31.25534139			
MSAG	5521	15537	אשדוד	"שדרות הפלמ""ח"	9001		168387.74	633923.4	34.66525652	31.7969596			
MSAG	5693	49607	באר שבע	סנהדרין	87		180063.86	575492.08	34.79087577	31.270457			
MSAG	5541	18560	אשדוד	הציונות	43		166504.25	632779.35	34.64543089	31.78655679			
MSAG	5693	34227	באר שבע	חיים הזז	2		180577.38	573529.05	34.79634399	31.25276981			
MSAG	5541	80882	אשדוד	אליקים המלך	11		166645.26	631269.6	34.64700133	31.77294839			
MSAG	5771	45796	באר שבע	שדרות דוד בן גורי	11		181957.56	574203	34.81080813	31.25889332			
MSAG	5521	76782	אשדוד	נמל אשדוד	9938		167299.86	637243.59	34.65359191	31.82685178			
MSAG	5693	32218	באר שבע	נחום סנה	8	א	180980.96	577016.05	34.80044684	31.28423218			
MSAG	5130	30498	אשקלון	צבי סגל	6		159536.79	621428.37	34.57256585	31.68385012			
MSAG	5521	70567	אשדוד	"האדמו""ר מבעלזא"	19		168212.93	634929.49	34.66335783	31.80602468			
MSAG	5521	78072	אשדוד	חטיבת הנגב	45		168372.39	634135.34	34.66508334	31.79887019			
MSAG	5741	30750	באר שבע	"רחבת רד""ק"	23		178379.14	573916.53	34.77325068	31.25618911			
MSAG	5151	30562	אשקלון	משה יוליש	3		157810.09	618375.22	34.55454789	31.6562253			
MSAG	5771	15710	באר שבע	סורוקה	1		180880.19	574121.91	34.79950011	31.25812683			
MSAG	5541	80177	אשדוד	אריה בן אליעזר	4		166316.6	634639.74	34.64334837	31.80332502			
MSAG	5771	17209	באר שבע	"שדרות שז""ר"	21		181391.14	572774.14	34.80491566	31.24598815			
MSAG	5130	11745	אשקלון	התירוש	34		160141.89	622798.74	34.57886433	31.69623959			
MSAG	5521	78050	אשדוד	הבושם	5		168545.4	636428.85	34.66679039	31.81956076			
MSAG	5541	70320	אשדוד	ארלוזורוב	1		166741.63	633811.7	34.64788131	31.79587749			
MSAG	5130	11744	אשקלון	דרך היין	11		160284.08	622518.52	34.58038099	31.69371991			
MSAG	5521	78038	אשדוד	האשל	3		166220.48	635148.1	34.64230561	31.80790491			
MSAG	5741	30604	באר שבע	טל חרמון	50		177575.2	571692.73	34.76490343	31.23610425			
MSAG	5741	30632	באר שבע	חנה רובינא	15		178189.87	575522.92	34.77119743	31.2706703			
MSAG	5771	85728	באר שבע	העצמאות	40		180064.35	572096.55	34.79101442	31.23983296			
MSAG	5771	77061	באר שבע	הרב טנא	34		179647.15	571547.71	34.78665698	31.23486884			
MSAG	5791	31810	נתיבות	יובל	26		159738.17	592407.22	34.57644526	31.42214198			
MSAG	5521	78044	אשדוד	"שדרות הפלמ""ח"	28	א	168155.78	634071.28	34.66279948	31.79828278			
MSAG	5130	45882	אשקלון	מעלה הגת	0		160080.79	622366.26	34.57824608	31.69233632			
MSAG	5693	85751	באר שבע	מרדכי מקלף	13		179356.49	575109.19	34.78346365	31.26697963			
MSAG	5130	30496	אשקלון	שדרות מונטיפיורי	2		159638.11	621205.9	34.57364794	31.68184917			
MSAG	5130	30555	אשקלון	מבצע משה	20		160905.91	620717.7	34.58704703	31.67751198			
MSAG	5541	75180	אשדוד	שדרות הרב לוין	27		167927.68	633433.5	34.66042463	31.79252101			
MSAG	5521	78029	אשדוד	"רמב""ם"	16		167455.98	634760.87	34.65537341	31.80446984			
MSAG	5541	78058	אשדוד	נחל שניר	3		165465.01	632323.25	34.63448407	31.78239505			
MSAG	5741	17432	באר שבע	רחבת גדעון השופט	46		178969.23	574668.73	34.77941534	31.26299377			
MSAG	5197	30944	שדרות	יחזקאל	18		160741.44	604834.61	34.58625985	31.53426754			
MSAG	5130	30483	אשקלון	הנשיא	80		158573.63	619475.17	34.56252957	31.66618542			
MSAG	5541	32638	אשדוד	יהויכין המלך	4		166397.58	631282.58	34.64438606	31.77305398			
MSAG	5521	74317	אשדוד	"שדרות הפלמ""ח"	12	א	168122.75	634506.19	34.66242781	31.80220331			
MSAG	5541	78051	אשדוד	השייטים	10		166148.32	634225.79	34.64159401	31.79958419			
MSAG	5693	49595	באר שבע	שד הערים התאומות	16		180899.09	576538.13	34.79960549	31.27991916			
MSAG	5791	31815	נתיבות	הרצל	220		160324.61	592052.99	34.58263371	31.41897747			
MSAG	5541	71630	אשדוד	הכלנית	9		167224.62	632608.39	34.65304556	31.78504824			
MSAG	5541	70412	אשדוד	שבט יוסף	1		165671.33	631558.4	34.6367044	31.77550737			
MSAG	5132	12391	אשקלון	הרצל	18		160790.04	619146.35	34.58591908	31.66333554			
MSAG	5693	45712	באר שבע	דוד המלך	22	א	179907.7	574895.46	34.78925964	31.26507084			
MSAG	5197	30959	שדרות	נחשון	4		162514.12	604120.88	34.60496589	31.52791978			
MSAG	5741	30612	באר שבע	אהרון ציזלינג	22		177341.59	574113.15	34.76234969	31.2579254			
MSAG	5741	30614	באר שבע	גלבוע	11		178266.13	573458.45	34.77208307	31.25205374			
MSAG	5130	85179	אשקלון	עמיעוז	1		157779.03	617679.06	34.55426414	31.64994565			
MSAG	5771	87275	באר שבע	דרך חברון	31		181533.26	572573.67	34.80641513	31.24418475			
MSAG	5130	11741	אשקלון	מרק שטיפטל	4		160235.18	623097.31	34.57983026	31.69893692			
MSAG	5521	71526	אשדוד	בעלי המלאכה	9946		168190.19	635841.94	34.66306969	31.81425212			
MSAG	5541	78060	אשדוד	הרותם	29		167074.38	633065.5	34.65143484	31.78916358			
MSAG	5541	80458	אשדוד	חזקיה המלך	39		166820.41	631618.34	34.64883146	31.77610141			
MSAG	5541	70811	אשדוד	שדרות ירושלים	2		165794.1	633850.77	34.63787435	31.79618568			
MSAG	5693	49494	באר שבע	אברהם אבינו	59		180238.61	575178.64	34.79272294	31.267636			
MSAG	5521	77182	אשדוד	המסגר	4		168725.49	635811.17	34.66872458	31.81399856			
MSAG	5541	44272	אשדוד	מיכה הנביא	6		166922.99	632490.86	34.64986739	31.78397452			
MSAG	5771	30207	באר שבע	היוצרים	1		182914.64	573268.02	34.82089049	31.25049116			
MSAG	5693	34136	באר שבע	נתן רוזן	72		181978.35	574713.85	34.81100729	31.26350132			
MSAG	5771	37084	באר שבע	הרב טנא	22		179536.44	571479.67	34.78549766	31.2342514			
MSAG	5132	30494	אשקלון	צומת אשקלון	1001		162190.15	618587.54	34.60071405	31.65836684			
MSAG	5541	80171	אשדוד	רבי ינאי	12		168365.07	632848.01	34.66507347	31.78726071			
MSAG	5521	48730	אשדוד	יצחק הנשיא	9995		166338.93	634748.22	34.64357825	31.80430433			
MSAG	5541	77233	אשדוד	הגדוד העברי	3		165886.34	633345.26	34.63887606	31.79163134			
MSAG	5791	31826	נתיבות	הארזים	68		161701.54	592198.31	34.59710546	31.42035748			
MSAG	5771	30734	באר שבע	דרך חברון	18		180515.29	571974.65	34.79575255	31.23874868			
MSAG	5521	41980	אשדוד	"שדרות הפלמ""ח"	22		168131.03	634235.94	34.66252947	31.79976657			
MSAG	5771	17288	באר שבע	יצחק נפחא	7288		182313.01	573552.69	34.81456406	31.25303958			
MSAG	5741	32200	באר שבע	אברהם מאפו	8		178464.35	571709.34	34.77423552	31.23628562			
MSAG	5771	46018	באר שבע	שמעוני	13		180522.97	573547.41	34.79577207	31.25293358			
MSAG	5771	46020	באר שבע	וינגייט	3		181894.71	573932.71	34.81015842	31.25645357			
MSAG	5521	71311	אשדוד	הנפט	15		170130.73	638151.39	34.68344674	31.83516424			
MSAG	5783	15783	אופקים	אליהו גולומב	960		163782.05	580543.66	34.6196364	31.3153514			
MSAG	5791	31817	נתיבות	הגפן	261		160417.48	591505.25	34.5836429	31.41404246			
MSAG	5771	45990	באר שבע	שיטה	35		180091.03	571151.89	34.79133156	31.231314			
MSAG	5541	70604	אשדוד	שמואל הנגיד	16		166834.89	634293.02	34.64884006	31.80022232			
MSAG	5130	30467	אשקלון	הנשיא	72		158613.63	619799.1	34.56293125	31.66910875			
MSAG	5771	30727	באר שבע	המעפילים	17		181596.03	573321.73	34.80704579	31.25093351			
MSAG	5197	30968	שדרות	משה רבנו	71		160909.25	604796.01	34.58802904	31.53392797			
MSAG	5521	15532	אשדוד	עורף נמל אשדוד	6166		167524.24	638446.72	34.65589772	31.83771177			
MSAG	5130	40946	אשקלון	אלי כהן	21		159263.83	619715	34.56979233	31.66838462			
MSAG	5130	85778	אשקלון	יפה נוף	35		158304.22	621287.14	34.55957599	31.68251145			
MSAG	5130	30554	אשקלון	אקסודוס	38		160874.5	620938.11	34.58670264	31.67949804			
MSAG	5521	81841	אשדוד	נמל אשדוד	1		167246.07	637358.67	34.65301759	31.82788711			
MSAG	5197	15194	שדרות	ככר הנשיא	1		161384.09	603846	34.59308453	31.52538452			
MSAG	5771	45787	באר שבע	הרב טנא	8		179315.81	571503.23	34.78318096	31.23445632			
MSAG	5541	80457	אשדוד	יהואחז המלך	2		166486.72	631719.06	34.64530336	31.77699429			
MSAG	5521	78027	אשדוד	ההדרים	1		168192.92	636182.7	34.6630806	31.8173252			
MSAG	5132	30495	אשקלון	נווה שלום	27		160395.35	619133.16	34.58175838	31.66319635			
MSAG	5130	15120	אשקלון	הנשיא	80		158530.6	619445.82	34.56207768	31.66591846			
MSAG	5783	34026	אופקים	קיבוץ גלויות	311		163264.63	580677.97	34.61419345	31.31653782			
MSAG	5741	30621	באר שבע	שמואל תמיר	2		177732.48	574822.63	34.76642397	31.26433818			
MSAG	5541	70813	אשדוד	הרב דוד בוזגלו	3		167861.99	632808.4	34.6597641	31.78688089			
MSAG	5771	15848	באר שבע	בית סוהר	900		181915.29	568560.53	34.81057555	31.20800261			
MSAG	5197	30967	שדרות	שקד	2		161282.97	604497.86	34.59198155	31.53125808			
MSAG	5693	32966	באר שבע	דרך המשחררים	26		180287.53	573439.42	34.79330461	31.25195174			
MSAG	5541	34443	אשדוד	שדרות מנחם בגין	20	א	165450.34	633338.71	34.63427299	31.79155174			
MSAG	5741	30615	באר שבע	שלונסקי	11		178559.67	573532.91	34.77516163	31.25273562			
MSAG	5791	31813	נתיבות	עלייה	51		159650.67	591851.76	34.57555849	31.41712812			
MSAG	5541	70814	אשדוד	דקר	27		165812.72	634649.12	34.63802704	31.80338605			
MSAG	5541	70704	אשדוד	נתן אלבז	29		167188.02	633530.21	34.65260977	31.79335953			
MSAG	5521	78013	אשדוד	היציקה	26		170580.27	638241.55	34.68819088	31.83599666			
MSAG	5521	76083	אשדוד	הבנאים	11		167750.13	635968.27	34.65841553	31.8153715			
MSAG	5783	34023	אופקים	קיבוץ גלויות	1169		163254.93	580150.33	34.61412123	31.31177877			
MSAG	5741	46019	באר שבע	חיים נחמן ביאליק	67		180110.34	573463.63	34.7914435	31.25216413			
MSAG	5541	71286	אשדוד	שדרות משה סנה	9991		168430.48	632182.32	34.66579887	31.78126043			
MSAG	5783	17962	אופקים	חנניה	17		164093.56	578874.42	34.62300124	31.30031201			
MSAG	5771	45715	באר שבע	דרך השלום	33		181390.68	573554.66	34.80488118	31.25302761			
MSAG	5741	30600	באר שבע	אנקור	1	א	177623.16	571145.94	34.76542964	31.23117451			
MSAG	5693	46024	באר שבע	מיכאל הנגבי	2		181401.7	576905.93	34.80486949	31.28325284			
MSAG	5791	15794	נתיבות	מרכז מסחרי	11		161864.73	592692.6	34.59879299	31.42482332			
MSAG	5130	85859	אשקלון	א התעשיה קצאא	44		155627.92	616809.18	34.53164342	31.64198353			
MSAG	5521	71217	אשדוד	המעפילים	21		167060.84	635073.32	34.65118401	31.80726943			
MSAG	5541	18565	אשדוד	הבנים	1		165994.59	633731.52	34.63999784	31.7951197			
MSAG	5541	18545	אשדוד	שמואל הנביא	15		167226.96	632178.82	34.65309326	31.78117448			
MSAG	5541	32684	אשדוד	רבינא	3		168553.42	633252.38	34.66704095	31.79091573			
MSAG	5783	34037	אופקים	צאלה	2		163699.71	579824.25	34.61881158	31.30885938			
MSAG	5521	78014	אשדוד	ההסתדרות	1		166919.37	635496.12	34.64966727	31.81107573			
MSAG	5541	41373	אשדוד	הנביאים	12		166822.65	632207.14	34.64882335	31.78141132			
MSAG	5521	78043	אשדוד	האיריס	9		166539.6	635080.06	34.64567927	31.80730617			
MSAG	5741	46021	באר שבע	יהודה הלוי	30		179917.47	574630.68	34.78937268	31.26268315			
MSAG	5741	34489	באר שבע	בצלאל	18		179780.94	573684.14	34.7879767	31.25414173			
