2014-08-27
5693	45748	באר שבע	יצחק מודעי	32		MSAG	181891.06	575136.01	34.81007496	31.26730595			
5741	30462	באר שבע	עין גדי	14		MSAG	178080.53	573068.19	34.77015075	31.24852745			
5771	30722	באר שבע	דרך חברון	9113		MSAG	181097.61	572177.63	34.80185717	31.24059864			
5541	78024	אשדוד	אריה בן אליעזר	4		MSAG	166309.94	634634.57	34.64327832	31.80327809			
5541	78056	אשדוד	ברקת	4		MSAG	164363.88	630905.61	34.62293914	31.76955825			
5791	31818	נתיבות	הגפן	112		MSAG	160107.8	591315.67	34.58039771	31.41231694			
5741	30629	באר שבע	בזל	64		MSAG	180044.56	573283.41	34.79076003	31.25053651			
5693	32968	באר שבע	רינגלבלום	114		MSAG	180853.61	575392.3	34.79917209	31.26958351			
5151	30435	אשקלון	ביאליק	26		MSAG	159055.37	618631.13	34.56766096	31.6585993			
5151	30456	אשקלון	ח.מ. שפירא	12		MSAG	157743.56	618682.11	34.55382718	31.65898927			
5771	30740	באר שבע	יצחק שדה	12		MSAG	179256.25	572326.52	34.78252281	31.24187948			
5693	49597	באר שבע	רמות באר שבע	5699		MSAG	180828.9	577022.91	34.79884969	31.28428902			
5541	70816	אשדוד	ב.צ. מילמן	9998		MSAG	167334.49	633241.27	34.65417172	31.79076057			
5741	12211	באר שבע	קניון סנטר יא	900		MSAG	177873.21	574053.77	34.76793347	31.25740893			
5741	45944	באר שבע	מבצע יואב	35		MSAG	179054.85	574395.52	34.78032531	31.26053269			
5130	30448	אשקלון	כנפי נשרים	10		MSAG	160201.75	620555.52	34.57963125	31.67601328			
5741	32505	באר שבע	שדרות דוד טוביהו	125		MSAG	178166.41	573308.37	34.77104239	31.25069666			
5132	30444	אשקלון	סיוון	13		MSAG	160100.61	620066.51	34.57859429	31.67159814			
5791	34357	נתיבות	כרם עצמונה	219		MSAG	158963.75	591863.94	34.56833407	31.41720231			
5541	70408	אשדוד	כינרת	9996		MSAG	165367.23	632381.68	34.63344854	31.78291734			
5541	48373	אשדוד	העצמאות	91		MSAG	166225.02	633045.77	34.64246831	31.78894638			
5541	70633	אשדוד	"שדרות רש""י"	10		MSAG	168094.99	632678.12	34.66223094	31.78571653			
5541	71485	אשדוד	הר חורב	6		MSAG	164965.4	632465.29	34.62920162	31.78365224			
5541	18570	אשדוד	מבוא האמוראים	4		MSAG	168141.7	633272.73	34.66269282	31.79108083			
5541	85600	אשדוד	שבט בנימין	28		MSAG	165539	631655.87	34.63530207	31.77638012			
5771	47770	באר שבע	אטד	54		MSAG	179625.54	570987.59	34.7864524	31.2298164			
5693	45751	באר שבע	יצחק שתל	28		MSAG	182939.58	576291.43	34.82104206	31.27775993			
5521	74362	אשדוד	היוצר	2		MSAG	168742.17	635960.06	34.66889299	31.81534199			
5130	34483	אשקלון	הרב משה חלפון	4		MSAG	159884.98	618765.16	34.57639953	31.65985133			
5541	80172	אשדוד	הלל	5		MSAG	168514.62	633432.65	34.66662188	31.79253968			
5541	78020	אשדוד	יהודה המכבי	15		MSAG	167685.04	633917.07	34.65783705	31.79687087			
5741	34008	באר שבע	מבצע עובדה	11		MSAG	178907.37	574295.61	34.77878096	31.25962649			
5541	18544	אשדוד	מבוא המלך עומרי	2		MSAG	166404.54	631523.04	34.64444646	31.77522277			
5791	31820	נתיבות	"הרמב""ם"	81		MSAG	161354.67	592613.7	34.59343333	31.4240863			
5741	46006	באר שבע	שטיין	3		MSAG	178247.24	575033.37	34.77181997	31.26625713			
5541	18563	אשדוד	העצמאות	4		MSAG	166354.59	633399.61	34.64381706	31.79214334			
5130	15148	אשקלון	תחנת הכח רוטנברג	1		MSAG	154657.11	615033.19	34.521527	31.62591332			
5741	45991	באר שבע	מבצע משה	28		MSAG	178980.76	571862.24	34.77964975	31.23768264			
5521	15517	אשדוד	עורף נמל אשדוד	0		MSAG	166210.94	636141.68	34.64215057	31.81686452			
5771	46008	באר שבע	באר שבע	392		MSAG	180905.63	570328.61	34.79991306	31.22391604			
5541	70587	אשדוד	הכלנית	3		MSAG	167437.02	632477.99	34.65529495	31.78388198			
5541	71738	אשדוד	הרפואה	1		MSAG	167279.21	632043.65	34.65365209	31.7799579			
5783	34028	אופקים	עולי הגרדום	1117		MSAG	164227.69	580378.74	34.62432688	31.31388529			
5521	75429	אשדוד	העבודה	55		MSAG	168484.19	635424.13	34.66619647	31.81049748			
5541	78063	אשדוד	משה אבן עזרא	13		MSAG	166963.18	634155.72	34.65020211	31.79899006			
5693	49486	באר שבע	יוסף בן מתתיהו	1		MSAG	180873.75	574998.24	34.79939874	31.26603018			
5541	70410	אשדוד	כינרת	9		MSAG	165124.38	632666.54	34.63086883	31.78547468			
5791	31814	נתיבות	הרב צבאן	6		MSAG	160266.07	591816.74	34.58203216	31.41684389			
5151	30564	אשקלון	ח.מ. שפירא	754		MSAG	157854.64	618669.64	34.5549991	31.65888278			
5197	30945	שדרות	משעול 1	1		MSAG	160951.23	604487.45	34.58848932	31.53114742			
5541	34690	אשדוד	"צה""ל"	1		MSAG	165975.6	633561.97	34.63980662	31.79358981			
5541	34441	אשדוד	שדרות עובד בן עמי	20	ד	MSAG	165297.98	633215.59	34.63267116	31.79043424			
5693	32572	באר שבע	אלכסנדר ינאי	17		MSAG	180450.67	574727.74	34.7949671	31.26357648			
5132	30493	אשקלון	אבן עזרא	65		MSAG	161193.05	620277.45	34.59010116	31.6735564			
5130	30455	אשקלון	ז'בוטינסקי	1		MSAG	158377.43	618277.17	34.56053536	31.65537141			
5541	17073	אשדוד	אגס	4		MSAG	165742.76	631008.6	34.63748869	31.77055264			
5693	34404	באר שבע	יצחק רגר	101		MSAG	180733.36	574576.42	34.79794101	31.26222116			
5771	87279	באר שבע	"רמב""ם"	11		MSAG	180282.1	572290.04	34.79329252	31.24158536			
5783	34036	אופקים	שכ בן גוריון	1510		MSAG	163956.25	579549.97	34.62152154	31.30639801			
5771	87277	באר שבע	"הפלמ""ח"	0		MSAG	179776.57	572109.06	34.78799318	31.23993603			
5693	49601	באר שבע	חשין	11		MSAG	178562.05	575352.49	34.77511232	31.26914632			
5130	45967	אשקלון	צבי סגל	28		MSAG	159263.28	621520.41	34.56967576	31.68466582			
5791	31806	נתיבות	ז'בוטינסקי	336		MSAG	160945.44	592780.4	34.5891197	31.42556907			
5741	30623	באר שבע	שאול המלך	111		MSAG	178496.36	574469.49	34.7744587	31.26118033			
5741	30631	באר שבע	קויפמן	46		MSAG	178416.88	573740.97	34.77365408	31.25460708			
5791	31807	נתיבות	"החיד""א"	913		MSAG	160565.77	592504.48	34.58514306	31.42306147			
5741	46007	באר שבע	מאיר גרוסמן	29		MSAG	177761.4	571815.8	34.76685272	31.23722088			
5130	30466	אשקלון	חזקיהו	16		MSAG	158799.69	620086.77	34.56487535	31.67171282			
5783	34047	אופקים	דיקלה	27		MSAG	163096.05	580344.62	34.61244133	31.31352331			
5541	76445	אשדוד	הרב שאולי	25	ב	MSAG	166300.69	633887.25	34.64322138	31.79653835			
5521	78036	אשדוד	קיבוץ גלויות	15		MSAG	167093.98	634704.93	34.65155376	31.80394883			
5521	76783	אשדוד	נמל אשדוד	9998		MSAG	167343.07	637249.16	34.65404801	31.82690399			
5130	30481	אשקלון	שדרות דוד בן גורי	13		MSAG	158190.04	619495.38	34.55848374	31.66634727			
5541	70612	אשדוד	רוגוזין	52		MSAG	166179.83	634717.66	34.64189986	31.80402133			
5771	49953	באר שבע	כלא באר שבע פסם	900		MSAG	181831.26	568223.68	34.80970642	31.20496185			
5541	48729	אשדוד	נחל לכיש	40		MSAG	165597.77	632670.74	34.63586648	31.78553497			
5783	34042	אופקים	עין גדי	14		MSAG	164962.62	578898.81	34.63212778	31.30057298			
5541	70817	אשדוד	ב.צ. מילמן	9998		MSAG	167331.91	633235.91	34.65414476	31.79071211			
5521	71452	אשדוד	המדע	59		MSAG	170552.99	637881.2	34.68792081	31.83274586			
5197	30965	שדרות	לונדון	5		MSAG	163027.91	603672.52	34.61040093	31.52390158			
5197	30969	שדרות	הרצוג	58	א	MSAG	162599.95	604335.71	34.60585719	31.52986141			
5541	80189	אשדוד	המתנדבים	8		MSAG	166277.06	632440.02	34.64305076	31.78348616			
5741	45746	באר שבע	פרופסור פייגנבאום	13		MSAG	176859.94	574474.44	34.75727764	31.26116634			
5741	30618	באר שבע	העלייה	2		MSAG	179180.34	573329.21	34.78168569	31.25092006			
5693	85745	באר שבע	"רחבת לח""י"	2		MSAG	178748.69	574913.08	34.7770899	31.26518986			
5130	40017	אשקלון	משה שרת	31		MSAG	160100.26	621681.89	34.57849286	31.68616567			
5693	32965	באר שבע	מרכז הנגב	26		MSAG	180411.28	574230.79	34.7945729	31.25909321			
5541	18556	אשדוד	העצמאות	50		MSAG	166424.06	633078.15	34.64456802	31.78924764			
5541	88560	אשדוד	אלברט קמי	2		MSAG	164663.62	631176.8	34.62608792	31.77201824			
5741	30635	באר שבע	דב יוסף	21		MSAG	177504.11	573825.99	34.76406796	31.25534139			
5521	15537	אשדוד	"שדרות הפלמ""ח"	9001		MSAG	168387.74	633923.4	34.66525652	31.7969596			
5693	49607	באר שבע	סנהדרין	87		MSAG	180063.86	575492.08	34.79087577	31.270457			
5541	18560	אשדוד	הציונות	43		MSAG	166504.25	632779.35	34.64543089	31.78655679			
5693	34227	באר שבע	חיים הזז	2		MSAG	180577.38	573529.05	34.79634399	31.25276981			
5541	80882	אשדוד	אליקים המלך	11		MSAG	166645.26	631269.6	34.64700133	31.77294839			
5771	45796	באר שבע	שדרות דוד בן גורי	11		MSAG	181957.56	574203	34.81080813	31.25889332			
5521	76782	אשדוד	נמל אשדוד	9938		MSAG	167299.86	637243.59	34.65359191	31.82685178			
5693	32218	באר שבע	נחום סנה	8	א	MSAG	180980.96	577016.05	34.80044684	31.28423218			
5130	30498	אשקלון	צבי סגל	6		MSAG	159536.79	621428.37	34.57256585	31.68385012			
5521	70567	אשדוד	"האדמו""ר מבעלזא"	19		MSAG	168212.93	634929.49	34.66335783	31.80602468			
5521	78072	אשדוד	חטיבת הנגב	45		MSAG	168372.39	634135.34	34.66508334	31.79887019			
5741	30750	באר שבע	"רחבת רד""ק"	23		MSAG	178379.14	573916.53	34.77325068	31.25618911			
5151	30562	אשקלון	משה יוליש	3		MSAG	157810.09	618375.22	34.55454789	31.6562253			
5771	15710	באר שבע	סורוקה	1		MSAG	180880.19	574121.91	34.79950011	31.25812683			
5541	80177	אשדוד	אריה בן אליעזר	4		MSAG	166316.6	634639.74	34.64334837	31.80332502			
5771	17209	באר שבע	"שדרות שז""ר"	21		MSAG	181391.14	572774.14	34.80491566	31.24598815			
5130	11745	אשקלון	התירוש	34		MSAG	160141.89	622798.74	34.57886433	31.69623959			
5521	78050	אשדוד	הבושם	5		MSAG	168545.4	636428.85	34.66679039	31.81956076			
5541	70320	אשדוד	ארלוזורוב	1		MSAG	166741.63	633811.7	34.64788131	31.79587749			
5130	11744	אשקלון	דרך היין	11		MSAG	160284.08	622518.52	34.58038099	31.69371991			
5521	78038	אשדוד	האשל	3		MSAG	166220.48	635148.1	34.64230561	31.80790491			
5741	30604	באר שבע	טל חרמון	50		MSAG	177575.2	571692.73	34.76490343	31.23610425			
5741	30632	באר שבע	חנה רובינא	15		MSAG	178189.87	575522.92	34.77119743	31.2706703			
5771	85728	באר שבע	העצמאות	40		MSAG	180064.35	572096.55	34.79101442	31.23983296			
5771	77061	באר שבע	הרב טנא	34		MSAG	179647.15	571547.71	34.78665698	31.23486884			
5791	31810	נתיבות	יובל	26		MSAG	159738.17	592407.22	34.57644526	31.42214198			
5521	78044	אשדוד	"שדרות הפלמ""ח"	28	א	MSAG	168155.78	634071.28	34.66279948	31.79828278			
5130	45882	אשקלון	מעלה הגת	0		MSAG	160080.79	622366.26	34.57824608	31.69233632			
5693	85751	באר שבע	מרדכי מקלף	13		MSAG	179356.49	575109.19	34.78346365	31.26697963			
5130	30496	אשקלון	שדרות מונטיפיורי	2		MSAG	159638.11	621205.9	34.57364794	31.68184917			
5130	30555	אשקלון	מבצע משה	20		MSAG	160905.91	620717.7	34.58704703	31.67751198			
5541	75180	אשדוד	שדרות הרב לוין	27		MSAG	167927.68	633433.5	34.66042463	31.79252101			
5521	78029	אשדוד	"רמב""ם"	16		MSAG	167455.98	634760.87	34.65537341	31.80446984			
5541	78058	אשדוד	נחל שניר	3		MSAG	165465.01	632323.25	34.63448407	31.78239505			
5741	17432	באר שבע	רחבת גדעון השופט	46		MSAG	178969.23	574668.73	34.77941534	31.26299377			
5197	30944	שדרות	יחזקאל	18		MSAG	160741.44	604834.61	34.58625985	31.53426754			
5130	30483	אשקלון	הנשיא	80		MSAG	158573.63	619475.17	34.56252957	31.66618542			
5541	32638	אשדוד	יהויכין המלך	4		MSAG	166397.58	631282.58	34.64438606	31.77305398			
